"gene","score","rank"
"Rab13",-0.0205525271588136,8821
"Slc25a32",-0.0205525271588136,8822
"Srgap2",-0.0205525271588136,8823
"Trim32",-0.0205525271588136,8824
"Tubb4a",-0.0205525271588136,8825
"Znhit2",-0.0205525271588136,8826
"Limk2",-0.0205636017005224,8827
"Rps10",-0.0205636017005224,8828
"Ephb3",-0.0205686243012115,8829
"Bud13",-0.0205883673731804,8830
"Cacnb2",-0.0205883673731804,8831
"Cetn2",-0.0205883673731804,8832
"Dap",-0.0205883673731804,8833
"Lhfpl2",-0.0205883673731804,8834
"Pcdhga5",-0.0205883673731804,8835
"Prpsap2",-0.0205883673731804,8836
"Rbms1",-0.0205883673731804,8837
"Rfc2",-0.0205883673731804,8838
"Stk17b",-0.0205883673731804,8839
"Zfp619",-0.0205883673731804,8840
"Znrf1",-0.0205883673731804,8841
"Cep131",-0.0205938295656197,8842
"Chn1",-0.0206180831706188,8843
"Arl2",-0.0206325332391107,8844
"Rabep2",-0.0206325332391107,8845
"Psmc3",-0.0207812257467642,8846
"Cox5a",-0.0208071373659017,8847
"Cwf19l2",-0.0208071373659017,8848
"Gm7536",-0.0208835621702892,8849
"2010320M18Rik",-0.0209822158933603,8850
"3110040N11Rik",-0.0209822158933603,8851
"Bahd1",-0.0209822158933603,8852
"Coa6",-0.0209822158933603,8853
"Fkbp8",-0.0209822158933603,8854
"Gatb",-0.0209822158933603,8855
"Gm31087",-0.0209822158933603,8856
"Gm52358",-0.0209822158933603,8857
"Hadhb",-0.0209822158933603,8858
"Lsm14b",-0.0209822158933603,8859
"Nr2f6",-0.0209822158933603,8860
"Zkscan6",-0.0209822158933603,8861
"A830018L16Rik",-0.0210724003180843,8862
"Zfp783",-0.0210724003180843,8863
"Klhl4",-0.0211010806511193,8864
"Aurka",-0.0211224236100904,8865
"Gm13817",-0.0211224236100904,8866
"Nono",-0.0211224236100904,8867
"Pip4k2a",-0.0211224236100904,8868
"Dnajc15",-0.021132593924721,8869
"Rad23a",-0.021132593924721,8870
"Ngef",-0.0211351959811676,8871
"Fn3k",-0.0211567316386985,8872
"Pkia",-0.0211662348278597,8873
"Tfdp2",-0.0211662348278597,8874
"5730409E04Rik",-0.0211720979393847,8875
"9330159M07Rik",-0.0211720979393847,8876
"A330102I10Rik",-0.0211720979393847,8877
"A930003A15Rik",-0.0211720979393847,8878
"Arpp19",-0.0211720979393847,8879
"Atp5mf",-0.0211720979393847,8880
"Bicd2",-0.0211720979393847,8881
"Brd7",-0.0211720979393847,8882
"C8g",-0.0211720979393847,8883
"Capn10",-0.0211720979393847,8884
"Cluap1",-0.0211720979393847,8885
"Cntln",-0.0211720979393847,8886
"Dbndd1",-0.0211720979393847,8887
"Dnajc25",-0.0211720979393847,8888
"Dpys",-0.0211720979393847,8889
"Dynlt2a1",-0.0211720979393847,8890
"Eif3b",-0.0211720979393847,8891
"Eif4ebp1",-0.0211720979393847,8892
"Elob",-0.0211720979393847,8893
"Emx2",-0.0211720979393847,8894
"Fut11",-0.0211720979393847,8895
"Gclc",-0.0211720979393847,8896
"Gm10421",-0.0211720979393847,8897
"Gm13066",-0.0211720979393847,8898
"Gm14296",-0.0211720979393847,8899
"Gm31796",-0.0211720979393847,8900
"Gm45095",-0.0211720979393847,8901
"Gm4988",-0.0211720979393847,8902
"Gpd1l",-0.0211720979393847,8903
"Gtf3c4",-0.0211720979393847,8904
"Ints14",-0.0211720979393847,8905
"Isyna1",-0.0211720979393847,8906
"Itpa",-0.0211720979393847,8907
"Kantr",-0.0211720979393847,8908
"Klhl5",-0.0211720979393847,8909
"Ldhb",-0.0211720979393847,8910
"Mmp24os1",-0.0211720979393847,8911
"Mutyh",-0.0211720979393847,8912
"Nphp1",-0.0211720979393847,8913
"Ola1",-0.0211720979393847,8914
"Osgep",-0.0211720979393847,8915
"Pcdh19",-0.0211720979393847,8916
"Pcsk2os1",-0.0211720979393847,8917
"Plscr2",-0.0211720979393847,8918
"Ppp3cb",-0.0211720979393847,8919
"Rasal1",-0.0211720979393847,8920
"Rps12",-0.0211720979393847,8921
"Slc26a10",-0.0211720979393847,8922
"Smim11",-0.0211720979393847,8923
"Spag9",-0.0211720979393847,8924
"Sppl2a",-0.0211720979393847,8925
"Srxn1",-0.0211720979393847,8926
"Tacr1",-0.0211720979393847,8927
"Tagln3",-0.0211720979393847,8928
"Tbc1d7",-0.0211720979393847,8929
"Ube2d3",-0.0211720979393847,8930
"Zfp948",-0.0211720979393847,8931
"Gm14285",-0.0212224694771724,8932
"Chchd1",-0.0212424719529779,8933
"Kri1",-0.0212424719529779,8934
"Nubp2",-0.0212424719529779,8935
"Sacm1l",-0.0212424719529779,8936
"Samd14",-0.0212424719529779,8937
"Sem1",-0.0212424719529779,8938
"Eny2",-0.0212554108278941,8939
"Fance",-0.0212554108278941,8940
"Rita1",-0.0212554108278941,8941
"Gm5914",-0.0214738819453231,8942
"AI597479",-0.0214880661578218,8943
"Spa17",-0.0214880661578218,8944
"Zc4h2",-0.0214880661578218,8945
"Zmat2",-0.0214880661578218,8946
"Klc4",-0.0214971232047999,8947
"Ccdc181",-0.021521590670736,8948
"Myh15",-0.021521590670736,8949
"Vps13d",-0.0216101214932379,8950
"Emc9",-0.0216177714440301,8951
"Fam83h",-0.0216177714440301,8952
"Cfap61",-0.0216205834184161,8953
"Gm16677",-0.0216205834184161,8954
"Mcm4",-0.0216205834184161,8955
"Ankrd26",-0.021711575637566,8956
"Arhgef3",-0.021711575637566,8957
"C130036L24Rik",-0.021711575637566,8958
"C630043F03Rik",-0.021711575637566,8959
"Camk1",-0.021711575637566,8960
"Casp6",-0.021711575637566,8961
"Ccdc103",-0.021711575637566,8962
"Cox6b1",-0.021711575637566,8963
"Csnk1g3",-0.021711575637566,8964
"Dcakd",-0.021711575637566,8965
"Degs2",-0.021711575637566,8966
"Firrm",-0.021711575637566,8967
"Gm15496",-0.021711575637566,8968
"Gm31356",-0.021711575637566,8969
"Gm39090",-0.021711575637566,8970
"Gm7818",-0.021711575637566,8971
"Helq",-0.021711575637566,8972
"Hyal1",-0.021711575637566,8973
"Jpt1",-0.021711575637566,8974
"Mindy3",-0.021711575637566,8975
"Nol12",-0.021711575637566,8976
"Npy1r",-0.021711575637566,8977
"Nudt5",-0.021711575637566,8978
"Oaz2",-0.021711575637566,8979
"Phb2",-0.021711575637566,8980
"Phlpp2",-0.021711575637566,8981
"Pierce2",-0.021711575637566,8982
"Pmpcb",-0.021711575637566,8983
"Pnpla3",-0.021711575637566,8984
"Prpf31",-0.021711575637566,8985
"Pycr2",-0.021711575637566,8986
"Rab38",-0.021711575637566,8987
"Rfk",-0.021711575637566,8988
"Ripor1",-0.021711575637566,8989
"Rnd3",-0.021711575637566,8990
"Scn3a",-0.021711575637566,8991
"Sfr1",-0.021711575637566,8992
"Snrpg",-0.021711575637566,8993
"Sowahb",-0.021711575637566,8994
"Sox18",-0.021711575637566,8995
"Tfg",-0.021711575637566,8996
"Trerf1",-0.021711575637566,8997
"Ttc9",-0.021711575637566,8998
"Ubr5",-0.021711575637566,8999
"Zfp27",-0.021711575637566,9000
"Zfp607b",-0.021711575637566,9001
"Zfp628",-0.021711575637566,9002
"Zfyve1",-0.021711575637566,9003
"AW554918",-0.0220471512091233,9004
"Prorp",-0.0220626609072194,9005
"Ap2m1",-0.0224541500741847,9006
"Cep70",-0.0224918918208113,9007
"Bclaf3",-0.0225506160908259,9008
"Tk2",-0.0225506160908259,9009
"Gorab",-0.0225954635980644,9010
"Gm2137",-0.0226096251372181,9011
"Rftn1",-0.0226096251372181,9012
"Tub",-0.0226096251372181,9013
"Zfp641",-0.0226096251372181,9014
"Arhgef2",-0.0226393812060916,9015
"Lrrfip2",-0.0226393812060916,9016
"Ap2s1",-0.0227510610504222,9017
"Srsf9",-0.0227560234945918,9018
"Eif4enif1",-0.022785467159921,9019
"Fam174b",-0.022785467159921,9020
"Flywch1",-0.022785467159921,9021
"Gm12693",-0.022785467159921,9022
"Gnas",-0.022785467159921,9023
"Ncapd3",-0.022785467159921,9024
"Prdm16",-0.022785467159921,9025
"Saal1",-0.022785467159921,9026
"Tmsb15l",-0.022785467159921,9027
"Ube2f",-0.022785467159921,9028
"Usp40",-0.022785467159921,9029
"Zfp811",-0.022785467159921,9030
"Gm44504",-0.022842915401329,9031
"Gm38863",-0.022844797356517,9032
"Gm7984",-0.0229400658728325,9033
"Krt2",-0.0229400658728325,9034
"Ccnyl1",-0.0229495205604894,9035
"Liat1",-0.0229495205604894,9036
"Mpi",-0.0229495205604894,9037
"Setdb2",-0.0229495205604894,9038
"Zfp59",-0.0229495205604894,9039
"2210408I21Rik",-0.0230022042218623,9040
"5830433I10Rik",-0.0230022042218623,9041
"6430571L13Rik",-0.0230022042218623,9042
"Akr7a5",-0.0230022042218623,9043
"Cuedc1",-0.0230022042218623,9044
"Hsf2bp",-0.0230022042218623,9045
"L3mbtl2",-0.0230022042218623,9046
"Nap1l2",-0.0230022042218623,9047
"Ncoa7",-0.0230022042218623,9048
"Ndp",-0.0230022042218623,9049
"Ndrg4",-0.0230022042218623,9050
"Ppp1r3c",-0.0230022042218623,9051
"Rbm18",-0.0230022042218623,9052
"Rgs8",-0.0230022042218623,9053
"Rnf14",-0.0230022042218623,9054
"Supt20",-0.0230022042218623,9055
"Tmem242",-0.0230022042218623,9056
"Tomm6",-0.0230022042218623,9057
"Vmn2r-ps23",-0.0230022042218623,9058
"Zfp518a",-0.0230022042218623,9059
"Zfp850",-0.0230022042218623,9060
"Cyren",-0.0230642714753889,9061
"Alas1",-0.023129773539816,9062
"Arl8b",-0.023129773539816,9063
"Cdc42ep3",-0.023129773539816,9064
"Cep63",-0.023129773539816,9065
"Dnaaf11",-0.023129773539816,9066
"Fuom",-0.023129773539816,9067
"Gm31097",-0.023129773539816,9068
"Gstm6",-0.023129773539816,9069
"Kansl1",-0.023129773539816,9070
"Mrpl1",-0.023129773539816,9071
"Myg1",-0.023129773539816,9072
"Pde1c",-0.023129773539816,9073
"Sgf29",-0.023129773539816,9074
"Tcp11l2",-0.023129773539816,9075
"Tug1",-0.023129773539816,9076
"Zfp26",-0.023129773539816,9077
"Zfp655",-0.023129773539816,9078
"Gm36298",-0.0232523386087193,9079
"Fmr1",-0.0233206345527634,9080
"Gmpr2",-0.0233206345527634,9081
"Pnn",-0.0233206345527634,9082
"Rab23",-0.0233206345527634,9083
"Tmem196",-0.0233206345527634,9084
"Vcl",-0.0233206345527634,9085
"Spsb2",-0.0236847116913294,9086
"Akirin1",-0.0236909306791127,9087
"Gpr75",-0.0236909306791127,9088
"Rpl24",-0.0236909306791127,9089
"Dynlrb2",-0.0237098910374926,9090
"Sertm1",-0.0237098910374926,9091
"Asb16",-0.0237123687028911,9092
"C2cd5",-0.0237123687028911,9093
"Cuedc2",-0.0237123687028911,9094
"Elp4",-0.0237123687028911,9095
"Fam13a",-0.0237123687028911,9096
"Gm2011",-0.0237123687028911,9097
"Gm20300",-0.0237123687028911,9098
"Gm35037",-0.0237123687028911,9099
"Gnpat",-0.0237123687028911,9100
"Htr3a",-0.0237123687028911,9101
"Letm1",-0.0237123687028911,9102
"Lhx2",-0.0237123687028911,9103
"Mark4",-0.0237123687028911,9104
"Mkks",-0.0237123687028911,9105
"Mtmr1",-0.0237123687028911,9106
"Pold2",-0.0237123687028911,9107
"Ppp2r2d",-0.0237123687028911,9108
"Rack1",-0.0237123687028911,9109
"Rad9a",-0.0237123687028911,9110
"Rangrf",-0.0237123687028911,9111
"Rps4x",-0.0237123687028911,9112
"Rragb",-0.0237123687028911,9113
"Sema6c",-0.0237123687028911,9114
"Srsf12",-0.0237123687028911,9115
"Stard7",-0.0237123687028911,9116
"Taf9b",-0.0237123687028911,9117
"Wdr59",-0.0237123687028911,9118
"Zfr",-0.0237123687028911,9119
"Bend4",-0.0237249190445185,9120
"Fzr1",-0.0237249190445185,9121
"Zfp609",-0.0237249190445185,9122
"Zmynd19",-0.023726285577933,9123
"Cmtr2",-0.0237644848081448,9124
"Ccna2",-0.0237789945606339,9125
"Lamtor4",-0.0237811807284658,9126
"Commd2",-0.0238393828188561,9127
"Rrp15",-0.0239817831155095,9128
"Bnip1",-0.0241070868088801,9129
"Chchd7",-0.0241070868088801,9130
"Gm15518",-0.0241070868088801,9131
"Gm31096",-0.0241070868088801,9132
"Gm54266",-0.0241070868088801,9133
"Rtraf",-0.0241070868088801,9134
"Dusp19",-0.0241223117997304,9135
"Enkd1",-0.0241223117997304,9136
"Gm46404",-0.0241223117997304,9137
"Pcdh20",-0.0241223117997304,9138
"Smyd3",-0.0241223117997304,9139
"Rbfaos",-0.0241582100808389,9140
"Cachd1",-0.0241775667788007,9141
"Frg2f1",-0.0242305712699612,9142
"Gpn2",-0.0242305712699612,9143
"Ryr3",-0.0242305712699612,9144
"Trmt10a",-0.0242305712699612,9145
"Spire2",-0.024283118175097,9146
"Ppp4r3a",-0.0243594051332195,9147
"Rnf17",-0.0249383897621108,9148
"Homer1",-0.0250635321778486,9149
"Cdkn3",-0.0251096265552936,9150
"Fam161b",-0.0251096265552936,9151
"Nifk",-0.0251096265552936,9152
"Pbdc1",-0.0251096265552936,9153
"Ppp1r21",-0.0251096265552936,9154
"Prkrip1",-0.0251096265552936,9155
"Zfp940",-0.0251096265552936,9156
"Rps8",-0.0251329839356327,9157
"1700034G24Rik",-0.025238359670803,9158
"1700123M08Rik",-0.025238359670803,9159
"4632415L05Rik",-0.025238359670803,9160
"Ahsa1",-0.025238359670803,9161
"Arl5c",-0.025238359670803,9162
"Atp6v0c-ps2",-0.025238359670803,9163
"Atxn7",-0.025238359670803,9164
"B230369F24Rik",-0.025238359670803,9165
"Ddx50",-0.025238359670803,9166
"Dtnbp1",-0.025238359670803,9167
"Elmo2",-0.025238359670803,9168
"Eya1",-0.025238359670803,9169
"Fbxl16",-0.025238359670803,9170
"Fh1",-0.025238359670803,9171
"Gfpt2",-0.025238359670803,9172
"Gm32949",-0.025238359670803,9173
"Hnrnpa1",-0.025238359670803,9174
"Kctd1",-0.025238359670803,9175
"Map3k3",-0.025238359670803,9176
"Morc2b",-0.025238359670803,9177
"Mpl",-0.025238359670803,9178
"Mtmr7",-0.025238359670803,9179
"Nat1",-0.025238359670803,9180
"Pank3",-0.025238359670803,9181
"Pcdhga4",-0.025238359670803,9182
"Pea15a",-0.025238359670803,9183
"Serf2",-0.025238359670803,9184
"Slc26a4",-0.025238359670803,9185
"Syap1",-0.025238359670803,9186
"Tshz3",-0.025238359670803,9187
"Ube3c",-0.025238359670803,9188
"Utp14a",-0.025238359670803,9189
"Zfp64",-0.025238359670803,9190
"Zfp781",-0.025238359670803,9191
"Gm5069",-0.0253808997101736,9192
"Psma5",-0.025467510417024,9193
"Fiz1",-0.0254978313598999,9194
"Itpkc",-0.0254978313598999,9195
"Ttll3",-0.0255146030598528,9196
"Cd59a",-0.0255217114964305,9197
"Dnajc30",-0.0255217114964305,9198
"Pet100",-0.0256430770672078,9199
"Spmip6",-0.0256430770672078,9200
"Coq6",-0.0256493653609781,9201
"Gm14305",-0.0256493653609781,9202
"Nop16",-0.0256493653609781,9203
"Nos3",-0.0256493653609781,9204
"Rundc3b",-0.0256493653609781,9205
"Sirt5",-0.0256493653609781,9206
"Tfe3",-0.0256493653609781,9207
"Tmem256",-0.0256493653609781,9208
"Tom1",-0.0256493653609781,9209
"Akap8l",-0.0256566521803723,9210
"Zfp661",-0.0256566521803723,9211
"Atoh7",-0.0256977036070248,9212
"6330403K07Rik",-0.0257986453171321,9213
"Tpd52l1",-0.0258209022716032,9214
"Adgrg2",-0.025846289466233,9215
"Ak3",-0.025846289466233,9216
"Arvcf",-0.025846289466233,9217
"Edf1",-0.025846289466233,9218
"Gm6117",-0.025846289466233,9219
"Btn2a2",-0.0258467087580588,9220
"Cstpp1",-0.0258467087580588,9221
"Ddx56",-0.0258467087580588,9222
"Eif3k",-0.0258467087580588,9223
"Gphn",-0.0258467087580588,9224
"Ik",-0.0258467087580588,9225
"Klc1",-0.0258467087580588,9226
"Nckap5l",-0.0258467087580588,9227
"Rab3a",-0.0258467087580588,9228
"Rps15",-0.0258467087580588,9229
"Zbtb44",-0.0258467087580588,9230
"Zmiz1",-0.0258467087580588,9231
"Gm34220",-0.0258817337166584,9232
"Irf2",-0.0258817337166584,9233
"Ube2v2",-0.0258817337166584,9234
"Pde1b",-0.0259528087818072,9235
"Dnaaf4",-0.0259900661973805,9236
"Fbxw11",-0.0259900661973805,9237
"Gm51958",-0.0259900661973805,9238
"Golph3",-0.0259900661973805,9239
"Ncapd2",-0.0259900661973805,9240
"Nsfl1c",-0.0259900661973805,9241
"Pafah2",-0.0259900661973805,9242
"Pgm1",-0.0259900661973805,9243
"Pgpep1",-0.0259900661973805,9244
"Plekha5",-0.0259900661973805,9245
"Ralbp1",-0.0259900661973805,9246
"Smyd4",-0.0259900661973805,9247
"Taf11",-0.0259900661973805,9248
"Zc3h4",-0.0259900661973805,9249
"Fam91a1",-0.0260157717893319,9250
"A330076H08Rik",-0.0261520872779483,9251
"Afdn",-0.0261520872779483,9252
"Afg2a",-0.0261520872779483,9253
"Anapc15",-0.0261520872779483,9254
"Ccne1",-0.0261520872779483,9255
"Ciao2b",-0.0261520872779483,9256
"Cnot7",-0.0261520872779483,9257
"Dusp1",-0.0261520872779483,9258
"Dusp16",-0.0261520872779483,9259
"Gm11613",-0.0261520872779483,9260
"Gstm2",-0.0261520872779483,9261
"Hdac10",-0.0261520872779483,9262
"Nudt3",-0.0261520872779483,9263
"Nup93",-0.0261520872779483,9264
"Mettl8",-0.0261891970469946,9265
"Snx16",-0.0261891970469946,9266
"Sod1",-0.0261891970469946,9267
"Cfdp1",-0.0262549118691189,9268
"Dctn5",-0.0262681295218568,9269
"Snhg3",-0.0262681295218568,9270
"Gm13749",-0.026382523518781,9271
"Neil1",-0.026382523518781,9272
"Nol11",-0.026382523518781,9273
"Nt5c1a",-0.026382523518781,9274
"Slc25a24",-0.026382523518781,9275
"Cpeb1",-0.0264753517593466,9276
"Wnk2",-0.0264753517593466,9277
"Bex3",-0.026492216772346,9278
"Ccdc65",-0.026492216772346,9279
"Fuz",-0.026492216772346,9280
"Gm2518",-0.026492216772346,9281
"Gm29514",-0.026492216772346,9282
"Gm36447",-0.026492216772346,9283
"Ric8a",-0.026492216772346,9284
"Gk",-0.0265945780468024,9285
"Zfp524",-0.0266397027519175,9286
"6030458C11Rik",-0.0266624629716163,9287
"Dyrk2",-0.0266624629716163,9288
"Rab8a",-0.0266624629716163,9289
"Timm17b",-0.0266624629716163,9290
"Sema4g",-0.0267460782984371,9291
"Accs",-0.0267768907582537,9292
"Hexim2",-0.0267768907582537,9293
"Lmo3",-0.0267768907582537,9294
"Rabl2",-0.0267768907582537,9295
"4833420G17Rik",-0.0267964278936863,9296
"Dazl",-0.0268082412683526,9297
"Carlr",-0.0268416206856784,9298
"Gm35828",-0.0268416206856784,9299
"Gm8350",-0.0268416206856784,9300
"Gtf2i",-0.0268416206856784,9301
"Msl2",-0.0268416206856784,9302
"Recql",-0.0268416206856784,9303
"Klhl15",-0.0270265768235968,9304
"Lgals3",-0.0270265768235968,9305
"Vps9d1",-0.0270265768235968,9306
"Mtrfr",-0.0273180876195328,9307
"Ptpn4",-0.0273180876195328,9308
"Ptrh1",-0.0273180876195328,9309
"Abraxas1",-0.0273192604802098,9310
"Clpp",-0.0273192604802098,9311
"Cog8",-0.0273192604802098,9312
"Dck",-0.0273192604802098,9313
"Fbxo33",-0.0273192604802098,9314
"Gm13375",-0.0273192604802098,9315
"H2-M5",-0.0273192604802098,9316
"Hnrnpk",-0.0273192604802098,9317
"Kmt5a",-0.0273192604802098,9318
"Mplkip",-0.0273192604802098,9319
"Ocm",-0.0273192604802098,9320
"Pick1",-0.0273192604802098,9321
"Sntg2",-0.0273192604802098,9322
"Stau1",-0.0273192604802098,9323
"Stx2",-0.0273192604802098,9324
"Tspyl3",-0.0273192604802098,9325
"Mrtfb",-0.0274711217261741,9326
"Ybey",-0.0275356654555169,9327
"Rpp25l",-0.0275473827708299,9328
"Rrm2",-0.027584141725213,9329
"Cdip1",-0.0276142257904369,9330
"Spout1",-0.0276142257904369,9331
"Trpc4",-0.0276142257904369,9332
"Rfx4",-0.0276274707894388,9333
"Armc8",-0.0276406975373135,9334
"Ccdc88c",-0.0276406975373135,9335
"D430036J16Rik",-0.0276406975373135,9336
"Ecsit",-0.0276406975373135,9337
"Eif4g2",-0.0276406975373135,9338
"Gm15927",-0.0276406975373135,9339
"Hint1",-0.0276406975373135,9340
"Iqsec1",-0.0276406975373135,9341
"Mypop",-0.0276406975373135,9342
"Ndufs5",-0.0276406975373135,9343
"Ndufs7",-0.0276406975373135,9344
"Sgms1os1",-0.0276406975373135,9345
"Tcf12",-0.0276406975373135,9346
"2410002F23Rik",-0.0277110565468779,9347
"Akt3",-0.0277110565468779,9348
"Apbb1",-0.0277110565468779,9349
"Ascc2",-0.0277110565468779,9350
"Atad5",-0.0277110565468779,9351
"Bbs9",-0.0277110565468779,9352
"Bola3",-0.0277110565468779,9353
"Cacng3",-0.0277110565468779,9354
"Cc2d1a",-0.0277110565468779,9355
"Ccdc12",-0.0277110565468779,9356
"Chrna1os",-0.0277110565468779,9357
"Dcaf11",-0.0277110565468779,9358
"Ddt",-0.0277110565468779,9359
"Fyttd1",-0.0277110565468779,9360
"Gsto2",-0.0277110565468779,9361
"Haus7",-0.0277110565468779,9362
"Hectd3",-0.0277110565468779,9363
"Ift74",-0.0277110565468779,9364
"Igk",-0.0277110565468779,9365
"Jcad",-0.0277110565468779,9366
"Leng1",-0.0277110565468779,9367
"Mob4",-0.0277110565468779,9368
"Mrpl11",-0.0277110565468779,9369
"Mrpl51",-0.0277110565468779,9370
"Mtmr12",-0.0277110565468779,9371
"Mtmr6",-0.0277110565468779,9372
"Ndufa2",-0.0277110565468779,9373
"Ndufs2",-0.0277110565468779,9374
"Nek6",-0.0277110565468779,9375
"Nrip2",-0.0277110565468779,9376
"Oxld1",-0.0277110565468779,9377
"Patz1",-0.0277110565468779,9378
"Phlpp1",-0.0277110565468779,9379
"Pqbp1",-0.0277110565468779,9380
"Ptges3-ps",-0.0277110565468779,9381
"Rab15",-0.0277110565468779,9382
"Repin1",-0.0277110565468779,9383
"Romo1",-0.0277110565468779,9384
"Rpp21",-0.0277110565468779,9385
"Smarcc2",-0.0277110565468779,9386
"Smim14",-0.0277110565468779,9387
"Sp3",-0.0277110565468779,9388
"St8sia2",-0.0277110565468779,9389
"Ubald1",-0.0277110565468779,9390
"Zfp458",-0.0277110565468779,9391
"2610008E11Rik",-0.0277385904133538,9392
"Cfap418",-0.0277385904133538,9393
"Elac2",-0.0277385904133538,9394
"G6pdx",-0.0277385904133538,9395
"Ift20",-0.0277385904133538,9396
"Rnf6",-0.0277385904133538,9397
"Txnrd2",-0.0277385904133538,9398
"Zfp943",-0.0277385904133538,9399
"Zscan21",-0.0277385904133538,9400
"Zfp13",-0.0277860411167705,9401
"Cab39",-0.0278149097008334,9402
"Spata9",-0.0278466963788864,9403
"Nrgn",-0.0279933898290775,9404
"Armc10",-0.0280909396275722,9405
"Cib2",-0.0280909396275722,9406
"Gm10643",-0.0280909396275722,9407
"Gm13430",-0.0280909396275722,9408
"Hook1",-0.0280909396275722,9409
"Lig3",-0.0280909396275722,9410
"Lin7b",-0.0280909396275722,9411
"Mtpap",-0.0280909396275722,9412
"Rabggta",-0.0280909396275722,9413
"Sec14l1",-0.0280909396275722,9414
"Smap1",-0.0280909396275722,9415
"Tbc1d13",-0.0280909396275722,9416
"Thap3",-0.0280909396275722,9417
"Gm20544",-0.0281131463975877,9418
"Gdf11",-0.0281551476275961,9419
"Mrps12",-0.0281551476275961,9420
"Pus3",-0.0281551476275961,9421
"Vti1a",-0.0281551476275961,9422
"Epm2a",-0.0281710170639282,9423
"Acta1",-0.0282317034704336,9424
"Eif2b4",-0.0282317034704336,9425
"Spp1",-0.0282452448499616,9426
"Msh2",-0.0283367901970026,9427
"Prpf38a",-0.0283367901970026,9428
"Ccdc85b",-0.0283436030464809,9429
"Zftraf1",-0.0283436030464809,9430
"Gm46736",-0.0283980568095867,9431
"Tmem8b",-0.0283980568095867,9432
"Bola2",-0.0284371065870738,9433
"Cgref1",-0.0284371065870738,9434
"Ppm1f",-0.0284371065870738,9435
"Psmg4",-0.0284371065870738,9436
"Dhx32",-0.0284436337564288,9437
"Dcaf6",-0.0284806250953749,9438
"Drosha",-0.0284806250953749,9439
"Gm15427",-0.0284806250953749,9440
"Il17b",-0.0285034041447077,9441
"Rhbdl3",-0.0285703378807493,9442
"Bex2",-0.0287848971243206,9443
"Creb3l1",-0.0287848971243206,9444
"Ptrhd1",-0.0287848971243206,9445
"Rps24",-0.0287848971243206,9446
"Trim66",-0.0287848971243206,9447
"Pmpca",-0.0291557245231758,9448
"Zscan29",-0.0291871566841113,9449
"Reep3",-0.0294403850376215,9450
"Syna",-0.0294481577837274,9451
"Ulk2",-0.0296797255149796,9452
"Pde7b",-0.0297552091238673,9453
"Fabp3",-0.0297605815579736,9454
"Ctdp1",-0.0297622614388975,9455
"Dr1",-0.0297622614388975,9456
"Fhl1",-0.0297622614388975,9457
"Gm4631",-0.0297622614388975,9458
"Phf5a",-0.0297622614388975,9459
"Plekhm3",-0.0297622614388975,9460
"Sufu",-0.0297622614388975,9461
"Tcf25",-0.0297622614388975,9462
"Tspyl2",-0.0297622614388975,9463
"Gm30984",-0.0298409855061655,9464
"Cabyr",-0.0298934058942669,9465
"Afg3l2",-0.0300690003603357,9466
"Amz2",-0.0300690003603357,9467
"Asap2",-0.0300690003603357,9468
"Foxo1",-0.0300690003603357,9469
"Gm39112",-0.0300690003603357,9470
"Kcnu1",-0.0300690003603357,9471
"Mrps25",-0.0300690003603357,9472
"Nop56",-0.0300690003603357,9473
"Pak1",-0.0300690003603357,9474
"Pgpep1l",-0.0300690003603357,9475
"Bcs1l",-0.0301021097823939,9476
"Ggct",-0.0301021097823939,9477
"Gm2830",-0.0301021097823939,9478
"Trir",-0.0301021097823939,9479
"Eif3i",-0.0301414568986978,9480
"Gab2",-0.0301414568986978,9481
"Pxk",-0.0303039546207787,9482
"Gm30439",-0.0303266322744181,9483
"Ap1s1",-0.030438373847405,9484
"Cfap54",-0.030438373847405,9485
"Glyr1",-0.030438373847405,9486
"Gm46882",-0.030438373847405,9487
"Ica1l",-0.030438373847405,9488
"Kti12",-0.030438373847405,9489
"Maoa",-0.030438373847405,9490
"Nup35",-0.030438373847405,9491
"Rab18",-0.030438373847405,9492
"Rab21",-0.030438373847405,9493
"Rpgr",-0.030438373847405,9494
"Tardbp",-0.030438373847405,9495
"Trpm2",-0.030438373847405,9496
"Ubr7",-0.030438373847405,9497
"Zfp128",-0.030438373847405,9498
"Mettl2",-0.0305340470385684,9499
"Trp53rka",-0.0305340470385684,9500
"Gin1",-0.0305799284064462,9501
"Fam185a",-0.030622690545843,9502
"Mknk2",-0.030622690545843,9503
"Zfp629",-0.030622690545843,9504
"Cycs",-0.0306732833562928,9505
"Map4k1",-0.0306803645650347,9506
"Dcp2",-0.0307344624359556,9507
"Gm2464",-0.0307730569084271,9508
"Pgk1",-0.0307785389178013,9509
"Usp4",-0.0308422845358355,9510
"1700001L05Rik",-0.0308881313496799,9511
"6820408C15Rik",-0.0308881313496799,9512
"Akt2",-0.0308881313496799,9513
"Amotl1",-0.0308881313496799,9514
"Arx",-0.0308881313496799,9515
"C1ql3",-0.0308881313496799,9516
"Ccdc82",-0.0308881313496799,9517
"Ccndbp1",-0.0308881313496799,9518
"Clmp",-0.0308881313496799,9519
"Dedd",-0.0308881313496799,9520
"Dnajc11",-0.0308881313496799,9521
"Dnajc27",-0.0308881313496799,9522
